numMC,PL,callday, maxloss,,-0.11%,0.864%
674,-0.00562939,548,-0.00799516,,,
675,0.00288688,367,-0.000460151,,,
676,-0.00544956,183,-0.00544956,,,
677,0.00484265,367,-0.00280293,,,
678,-0.00353283,1097,-0.00439148,,,
679,-0.000383137,183,-0.000566449,,,
680,-0.000554466,183,-0.000741187,,,
681,-0.00827665,183,-0.00827665,,,
682,0.00235748,183,0,,,
683,0.00107865,183,-0.00103848,,,
684,0.00247006,183,-0.00790705,,,
685,-0.00115508,183,-0.00155867,,,
686,0.000262795,183,-0.000120201,,,
687,-0.00174077,183,-0.00244854,,,
688,0.00799991,732,-0.00244514,,,
689,-0.00258517,183,-0.00273922,,,
690,-0.0151317,183,-0.0151317,,,
691,0.0012449,183,-0.000485576,,,
692,-0.0011648,183,-0.0011648,,,
693,-5.56E-05,183,-0.00229596,,,
694,-2.44E-05,183,-0.0014845,,,
695,0.00253899,183,-0.00340444,,,
696,0.00153163,183,-0.00181205,,,
697,-0.00205567,183,-0.00348862,,,
698,0.00557951,548,-0.0035891,,,
699,0.00174684,183,-0.00042981,,,
700,-4.09E-05,183,-0.000683162,,,
701,-0.0023568,183,-0.00274848,,,
702,-0.00177478,183,-0.00217943,,,
703,-0.00288791,183,-0.00432816,,,
704,-0.00878005,367,-0.00941011,,,
705,-0.00369214,183,-0.00396458,,,
706,0.00109705,183,-0.000536357,,,
707,0.00614725,183,-0.000118092,,,
708,0.00159751,183,-0.00197411,,,
709,-0.000219418,183,-0.000633651,,,
710,0.00354752,548,-0.00664926,,,
711,-0.0151912,183,-0.0151912,,,
712,0.00710538,183,-0.00150215,,,
713,0.00150913,183,-0.00151362,,,
714,0.000736648,183,-0.000491881,,,
715,-0.0022908,183,-0.00391432,,,
716,0.00343926,367,-0.00112825,,,
717,0.0035067,183,-0.000392216,,,
718,-0.000330952,183,-0.000481527,,,
719,-0.00227356,183,-0.00236006,,,
720,-0.0178286,732,-0.0187059,,,
721,-0.00130635,367,-0.00130635,,,
722,-0.00174911,183,-0.00259664,,,
723,-0.000568862,183,-0.000916386,,,
724,-0.00185115,183,-0.00261474,,,
725,-0.00116592,183,-0.00203534,,,
726,-0.00680869,183,-0.00680869,,,
727,0.00078817,183,-0.0024838,,,
728,-0.00276278,183,-0.00351315,,,
729,0.00391952,367,-0.000484498,,,
730,-0.0047543,548,-0.00571619,,,
731,-0.000773113,183,-0.0023512,,,
732,1.56E-06,367,-0.00453908,,,
733,0.00118325,183,-0.000219385,,,
734,0.00103966,183,-0.000354354,,,
735,0.00284703,183,-0.00116227,,,
736,-0.00150221,183,-0.00217752,,,
737,-0.0112875,183,-0.0112875,,,
738,-0.000722966,183,-0.00229448,,,
739,-0.00168451,183,-0.0022782,,,
740,0.00171608,183,-0.000345153,,,
741,-0.00785113,183,-0.00785113,,,
742,0.000606574,183,-0.000539022,,,
743,0.00255602,183,-0.00130508,,,
744,-0.00285007,183,-0.00461419,,,
745,0.00628495,183,-0.000145352,,,
746,-0.00124534,183,-0.00241091,,,
747,-0.00220926,183,-0.0023791,,,
748,-0.00101326,183,-0.00141815,,,
749,-0.00198747,548,-0.00395293,,,
750,0.00279072,183,-0.00123571,,,
751,-0.00566669,548,-0.00708907,,,
752,0.000810006,183,-0.000762307,,,
753,-0.00336318,183,-0.00439357,,,
754,0.00102403,732,-0.00361387,,,
755,0.000558733,183,-0.000470439,,,
756,-0.00186474,183,-0.00188667,,,
757,-0.022493,367,-0.025522,,,
758,-0.0011881,183,-0.00217957,,,
759,0.00228393,183,0,,,
760,-0.000108603,183,-0.00137143,,,
761,-0.00073029,367,-0.0019578,,,
762,-0.0111323,183,-0.0111323,,,
763,0.00381768,183,-0.00149441,,,
764,0.000464301,183,-0.001013,,,
765,-0.00965427,183,-0.00965427,,,
766,-0.00445415,183,-0.00445415,,,
767,-0.00325191,367,-0.00325191,,,
768,-0.000824144,183,-0.00136229,,,
769,-0.0105323,1097,-0.0105323,,,
770,0.001305,183,-0.000130081,,,
771,0.00133779,548,-0.00366443,,,
772,-0.00210214,183,-0.00251472,,,
773,0.000527879,367,-0.00266954,,,
774,-0.00953689,548,-0.0128782,,,
775,-0.00588516,183,-0.00588516,,,
776,0.00126591,183,-0.000472137,,,
777,-0.000474349,183,-0.00143634,,,
778,0.00482594,183,-0.00240761,,,
779,-0.00069402,183,-0.00210875,,,
780,0.00265774,183,-0.00117978,,,
781,-0.00145054,183,-0.00145054,,,
782,0.00210392,183,-0.000872137,,,
783,0.00460214,548,-0.00204092,,,
784,-0.000725326,367,-0.00224903,,,
785,-0.00101147,183,-0.00211446,,,
786,-0.0103677,913,-0.0105125,,,
787,0.00225692,183,-0.00183043,,,
788,-0.00441625,183,-0.00441625,,,
789,-0.022666,1097,-0.0239245,,,
790,-0.00186885,183,-0.00395678,,,
791,0.000282532,183,-0.000241716,,,
792,0.00562652,183,-0.000718352,,,
793,0.00414807,1097,-0.000905024,,,
794,-0.00291399,1097,-0.00398042,,,
795,0.020797,183,-0.000673515,,,
796,0.000320955,548,-0.00498167,,,
797,-0.00245637,183,-0.00248273,,,
798,-0.000302651,183,-0.00124734,,,
799,0.000131295,183,-0.000502836,,,
800,-0.000176002,183,-0.00139078,,,
801,0.00258309,548,-0.00554828,,,
802,0.00248406,183,-0.000339499,,,
803,-0.0017393,1097,-0.00534025,,,
804,0.00139102,913,-0.00292063,,,
805,-0.000158092,1097,-0.000501467,,,
806,0.000382824,183,-0.0015678,,,
807,0.000788434,183,-0.00104149,,,
808,0.00247966,183,-0.000444902,,,
809,0.00251636,183,0,,,
810,0.00255164,183,-0.000399729,,,
811,-0.000436091,183,-0.00122354,,,
812,0.00134066,183,-0.000111315,,,
813,0.000610099,183,-0.00128717,,,
814,-0.00316915,183,-0.00337029,,,
815,-0.00429557,183,-0.00562752,,,
816,0.000603499,183,-0.00191359,,,
817,0.00426473,183,-0.00167092,,,
818,-0.00264455,183,-0.00388491,,,
819,-0.00630775,183,-0.00630775,,,
820,0.00123001,183,-0.000822171,,,
821,-0.0297551,1097,-0.0297551,,,
822,-0.00593899,183,-0.00619365,,,
823,0.000197176,183,-0.00114717,,,
824,-0.00144767,183,-0.00144767,,,
825,0.00261347,183,-0.00293126,,,
826,-0.000159513,183,-0.00109255,,,
827,0.00325103,183,-5.23E-07,,,
828,0.00176283,183,-0.000159628,,,
829,0.000233685,183,-0.000208694,,,
830,-0.00146004,183,-0.00146004,,,
831,4.90E-05,183,-0.0005545,,,
832,0.000338652,183,-0.00196748,,,
833,-0.0126771,183,-0.0126771,,,
834,0.00130325,183,-0.000333041,,,
835,-0.000193721,183,-0.00164221,,,
836,-0.000312208,183,-0.0011395,,,
837,0.000796574,367,-0.00327033,,,
838,-0.00528142,367,-0.00708672,,,
839,-0.000511443,183,-0.00242108,,,
840,-0.00180938,183,-0.0018514,,,
841,-0.00185681,548,-0.00336899,,,
842,-0.00101996,183,-0.00116923,,,
843,-0.00227115,183,-0.00395002,,,
844,-0.00193096,183,-0.00363733,,,
845,0.00177767,183,-0.000946752,,,
846,-0.000154876,183,-0.00159431,,,
847,0.00246307,183,-0.00739831,,,
848,5.83E-05,183,-0.000699566,,,
849,-0.00125546,548,-0.00495667,,,
850,-0.00570562,183,-0.00570562,,,
851,0.00121975,183,-0.00208456,,,
852,0.00264982,548,-0.0041276,,,
853,-0.0271449,183,-0.0271449,,,
854,0.000847288,183,-0.00049698,,,
855,0.00308095,367,0,,,
856,0.0017143,183,0,,,
857,0.000911813,183,-0.000399291,,,
858,-0.00543619,367,-0.00715491,,,
859,0.00239256,183,-0.000433816,,,
860,-0.00148971,183,-0.00294132,,,
861,-0.00724017,367,-0.00753347,,,
862,-0.0218216,183,-0.0218216,,,
863,-0.000186564,183,-0.00104156,,,
864,0.00487491,183,-0.000275407,,,
865,0.00653849,548,-0.00216129,,,
866,-0.0139151,548,-0.0139151,,,
867,0.000535659,183,-0.000518213,,,
868,-0.00167404,183,-0.0022032,,,
869,-0.0457272,1097,-0.0457272,,,
870,-0.00212341,183,-0.00215687,,,
871,0.000556033,183,-0.000660685,,,
872,-0.00210688,183,-0.00235487,,,
873,-0.00165893,183,-0.00206053,,,
874,0.00412502,183,-0.00237245,,,
875,-0.0272649,1097,-0.028099,,,
876,-0.00468159,183,-0.00512057,,,
877,-0.0050037,183,-0.0050037,,,
878,-0.0236869,1097,-0.0238927,,,
879,0.00160232,367,-0.00385612,,,
880,0.0019993,183,-0.000445831,,,
881,-0.00561786,1097,-0.00710497,,,
882,-0.00139426,183,-0.00182918,,,
883,-0.00316843,183,-0.00654175,,,
884,-0.0259232,1097,-0.0259232,,,
885,-0.00143366,183,-0.00172159,,,
886,-0.00823297,183,-0.0094003,,,
887,0.00183308,183,-0.000165602,,,
888,-0.000299993,183,-0.00195596,,,
889,0.000603206,183,-0.000883791,,,
890,0.000117337,183,-0.00145497,,,
891,-0.00275931,183,-0.00512671,,,
892,0.00904368,732,-0.00266386,,,
893,-0.00103985,183,-0.00311075,,,
894,-5.74E-05,183,-0.00181425,,,
895,0.0018812,183,-0.000340475,,,
896,0.00256015,183,-0.000945723,,,
897,-0.000947831,183,-0.00200853,,,
898,0.000783798,183,-0.0017203,,,
899,-6.33E-05,183,-0.00380885,,,
900,0.0025776,183,-0.00201451,,,
901,-0.00124561,183,-0.00167703,,,
902,0.0198834,1097,-0.00624173,,,
903,-0.000549805,183,-0.000733345,,,
904,-0.00120156,183,-0.00200631,,,
905,-0.0104853,732,-0.012285,,,
906,0.000704329,183,-0.000374325,,,
907,0.000156442,183,-0.000998634,,,
908,-9.25E-06,183,-0.000292138,,,
909,0.000370991,183,-0.00202044,,,
910,0.00188304,183,-0.000910088,,,
911,-0.00139472,183,-0.00200923,,,
912,-0.00259407,183,-0.00315868,,,
913,0.0049043,183,-0.000711267,,,
914,0.00034692,183,-0.000349933,,,
915,0.00610794,183,-0.000292366,,,
916,-0.00420061,183,-0.00462571,,,
917,-0.00234503,183,-0.00308209,,,
918,-0.0197321,183,-0.0197321,,,
919,0.00271453,183,0,,,
920,-0.00240283,1097,-0.00417884,,,
921,-0.00254671,183,-0.00344093,,,
922,0.000303791,183,-0.00201609,,,
923,-0.000100325,183,-0.00158273,,,
924,-0.00335242,183,-0.00403803,,,
925,0.0021395,183,-0.000148094,,,
926,-0.00111833,183,-0.00263604,,,
927,0.000331852,183,-0.00230382,,,
928,0.00671982,367,-0.000213546,,,
929,-2.22E-05,183,-0.00151584,,,
930,0.00147866,183,-0.000555528,,,
931,0.00227461,183,0,,,
932,-0.000403174,183,-0.00260184,,,
933,0.0015892,183,-0.00105201,,,
934,-0.000262663,1097,-0.00265691,,,
935,0.000855234,367,-0.00449101,,,
936,-0.00867972,367,-0.00897697,,,
937,-0.000780937,183,-0.00228309,,,
938,-0.0623666,1097,-0.0623666,,,
939,-0.00397277,183,-0.00449934,,,
940,0.00486433,183,-0.000884295,,,
941,0.0012808,183,-0.00180438,,,
942,0.0019293,183,-0.000795733,,,
943,0.00323941,183,0,,,
944,-0.00107297,183,-0.00184042,,,
945,0.00381191,732,-0.00155955,,,
946,0.00142771,183,-0.00130598,,,
947,0.00238459,183,-0.00142852,,,
948,0.00119622,183,-0.000221942,,,
949,-0.000668934,183,-0.00354372,,,
950,-0.00135059,183,-0.00180505,,,
951,0.00705634,183,-0.00100365,,,
952,-0.00371741,183,-0.0039016,,,
953,-0.00119605,183,-0.00184243,,,
954,-0.00549298,183,-0.00597981,,,
955,-0.0311986,1097,-0.035137,,,
956,0.00074695,183,-0.000519976,,,
957,-0.00945906,183,-0.0102801,,,
958,0.00134112,183,-0.000278265,,,
959,0.00377928,183,-0.00010175,,,
960,-0.00292501,183,-0.00308601,,,
961,-0.000958856,183,-0.0024934,,,
962,0.00128838,913,-0.00391159,,,
963,-0.0146962,183,-0.0146962,,,
964,-1.78E-05,367,-0.0050393,,,
965,-0.003086,1097,-0.0256927,,,
966,-0.00122586,183,-0.00231157,,,
967,0.000377597,183,-0.000569879,,,
968,0.00141676,183,-0.000479495,,,
969,0.00129644,183,-8.99E-05,,,
970,-0.0029469,183,-0.0029469,,,
971,0.000880225,183,-0.00126232,,,
972,0.00113168,183,-0.00111946,,,
973,-0.00486407,183,-0.00519804,,,
974,-0.00358475,183,-0.00656817,,,
975,0.00150825,183,-0.000602268,,,
976,0.000393194,367,-0.00200542,,,
977,0.000465085,183,-0.00199283,,,
978,-0.00819658,183,-0.00846591,,,
979,0.0012558,1097,-0.000761962,,,
980,-0.00242958,367,-0.00715531,,,
981,-0.000616105,183,-0.00130581,,,
982,0.000867901,183,-0.00123264,,,
983,-0.00246962,183,-0.00315608,,,
984,-0.00840919,913,-0.00907582,,,
985,0.000726087,183,-0.000239184,,,
986,0.0123029,732,-0.00207062,,,
987,-0.00156196,183,-0.00212318,,,
988,-0.00194001,183,-0.00240083,,,
989,0.0114034,183,-0.000559116,,,
990,-0.0051012,183,-0.0051012,,,
991,0.00123675,183,-0.0007126,,,
992,0.00110429,183,-3.70E-05,,,
993,-0.00223969,183,-0.00435505,,,
994,0.00247984,183,-0.000253284,,,
995,-0.0069693,183,-0.0069693,,,
996,-0.000282762,183,-0.00141767,,,
997,-0.020853,1097,-0.0209357,,,
998,-0.00569424,548,-0.00615967,,,
999,-5.19E-05,183,-0.00258882,,,
1000,0.000857648,183,-0.00114185,,,
1001,0.0017954,183,-0.000655684,,,
1002,0.00406485,183,-0.000169397,,,
1003,0.00232287,183,-0.000961778,,,
1004,0.00379243,183,-0.00144319,,,
1005,0.000768494,183,-0.000515396,,,
1006,-0.00472864,183,-0.00709993,,,
1007,0.00142584,183,-0.00240937,,,
1008,-0.000117569,183,-0.000504108,,,
1009,-0.00178705,367,-0.00419087,,,
1010,0.00372858,367,-0.000611181,,,
1011,0.0016228,183,-0.000627456,,,
1012,-0.00553884,183,-0.00558817,,,
1013,-0.00424627,732,-0.0118305,,,
1014,0.000377058,183,-0.0014584,,,
1015,-0.00424744,913,-0.00691674,,,
1016,0.00229857,183,-0.000204428,,,
1017,-0.00029294,183,-0.00168452,,,
1018,-0.000910926,183,-0.00121085,,,
1019,-0.00145901,548,-0.00828468,,,
1020,-0.000186804,183,-0.000947703,,,
1021,-0.00455494,183,-0.00455494,,,
1022,-0.00052241,183,-0.0014818,,,
1023,0.00220461,367,-0.000565189,,,
1024,0.000431651,183,-0.00388797,,,
1025,0.00120613,183,-0.000490265,,,
1026,-0.0097857,1097,-0.0100428,,,
1027,0.00241429,183,-0.00115891,,,
1028,-0.00901598,183,-0.00914167,,,
1029,-0.0030286,548,-0.00331981,,,
1030,-7.72E-05,183,-0.000876153,,,
1031,0.00324216,1097,-0.00361313,,,
1032,-0.00068581,1097,-0.000910663,,,
1033,-0.019436,1097,-0.0311094,,,
1034,-0.0187031,1097,-0.0364768,,,
1035,-0.00429107,183,-0.00605742,,,
1036,-0.00179696,548,-0.00254775,,,
1037,0.00494814,183,-0.00108998,,,
1038,0.00499733,183,-0.00178054,,,
1039,9.19E-05,1097,-0.000886443,,,
1040,-0.000171801,183,-0.00045001,,,
1041,-0.0189132,1097,-0.0338356,,,
1042,-0.00148597,183,-0.00196298,,,
1043,0.000890248,183,-0.000812281,,,
1044,0.000500737,183,-0.000993826,,,
1045,-0.0201058,367,-0.0201058,,,
1046,9.01E-05,183,-0.00102595,,,
1047,-5.25E-05,183,-0.000110536,,,
1048,0.00597354,548,-0.00416276,,,
1049,0.00491684,548,-0.00149756,,,
1050,0.00216145,183,-0.00310066,,,
1051,0.00507435,183,0,,,
1052,-0.0078352,183,-0.00811639,,,
1053,0.000124054,183,-0.00163527,,,
1054,-0.0108952,1097,-0.0108952,,,
1055,-0.0113206,1097,-0.0113206,,,
1056,-0.00227255,183,-0.00281772,,,
1057,0.000983869,183,-0.00176552,,,
1058,-0.00304379,1097,-0.0177835,,,
1059,0.0169383,1097,-0.00106524,,,
1060,0.0106637,913,-0.00451367,,,
1061,0.00941574,183,-0.000362131,,,
1062,0.00545044,367,-0.00240052,,,
1063,-0.000533637,183,-0.00183355,,,
1064,-0.00312067,548,-0.00312067,,,
1065,-0.0032678,183,-0.0032678,,,
1066,-0.00588139,732,-0.00716688,,,
1067,0.00184077,183,-0.00184805,,,
1068,-0.000396103,732,-0.00358099,,,
1069,-0.000431149,183,-0.000987695,,,
1070,-0.00197497,183,-0.00232194,,,
1071,-0.000551335,183,-0.00158087,,,
1072,-0.0478017,1097,-0.0685157,,,
1073,-0.010034,1097,-0.0253335,,,
1074,-0.00161355,183,-0.00185175,,,
1075,-0.00245197,183,-0.0025671,,,
1076,0.000557796,183,-0.000222679,,,
1077,-0.00429941,1097,-0.0115482,,,
1078,-0.000260434,183,-0.000637386,,,
1079,-0.000957323,183,-0.00139721,,,
1080,-0.00118065,183,-0.00276437,,,
1081,-0.00894233,183,-0.00894233,,,
1082,0.00446341,183,-0.000101304,,,
1083,-0.00105795,183,-0.00136734,,,
1084,-0.00118562,183,-0.00320678,,,
1085,-0.00310454,183,-0.00327197,,,
1086,0.0164341,1097,-0.000794413,,,
1087,-0.00501654,183,-0.00511656,,,
1088,0.00643834,548,-0.00128987,,,
1089,-0.000893782,183,-0.00181245,,,
1090,-0.0250425,183,-0.0250425,,,
1091,0.000811982,183,-0.000262529,,,
1092,-0.00447548,183,-0.00448826,,,
1093,-0.000187077,183,-0.00106361,,,
1094,0.00081792,183,-0.00118236,,,
1095,3.27E-05,183,-0.000281501,,,
1096,-0.00538158,183,-0.00610676,,,
1097,-0.000816629,183,-0.000976225,,,
1098,-0.00175515,367,-0.00404874,,,
1099,0.00228848,183,0,,,
1100,0.000363561,183,-0.000714982,,,
1101,-0.0116575,548,-0.0116841,,,
1102,0.0171927,1097,0,,,
1103,0.0213852,1097,-0.00170904,,,
1104,3.15E-06,183,-0.00210278,,,
1105,0.00394103,183,-0.000441279,,,
1106,0.00489089,367,-0.00288389,,,
1107,-0.000379566,183,-0.000863132,,,
1108,0.00831779,548,-0.00336882,,,
1109,-0.00113518,183,-0.0022589,,,
1110,-0.000360209,1097,-0.0014353,,,
1111,-0.0184204,183,-0.0184204,,,
1112,-0.0054013,183,-0.00575763,,,
1113,0.0331844,1097,-0.00306447,,,
1114,0.00176551,183,-0.000411032,,,
1115,-0.00146576,183,-0.00167169,,,
1116,-0.00272826,183,-0.00282018,,,
1117,0.00335844,183,-0.000473722,,,
1118,0.0107626,183,-0.00128494,,,
1119,0.000875637,183,-0.000453132,,,
1120,-0.00907824,183,-0.00907824,,,
1121,-0.00304554,367,-0.00808393,,,
1122,-0.00241437,183,-0.00241437,,,
1123,-0.0108335,183,-0.0108335,,,
1124,0.00277874,183,-0.000930737,,,
1125,0.000795499,183,-0.0013913,,,
1126,0.00406521,367,-0.00364334,,,
1127,0.00201595,183,-0.000371124,,,
1128,-0.0121873,1097,-0.0121873,,,
1129,-0.0146803,1097,-0.0146803,,,
1130,-0.0165737,1097,-0.0227756,,,
1131,-0.00286335,367,-0.00472987,,,
1132,0.00185232,183,0,,,
1133,-0.000624641,183,-0.00186301,,,
1134,-0.00188494,183,-0.0036454,,,
1135,-0.000394551,183,-0.00116014,,,
1136,0.000459495,183,-0.000575135,,,
1137,-0.00212235,183,-0.00443834,,,
1138,0.000548606,183,-0.00105569,,,
1139,0.00312827,732,-0.00405757,,,
1140,0.00320503,1097,-0.00501759,,,
1141,-0.000326887,183,-0.00118985,,,
1142,-0.00523134,183,-0.00598461,,,
1143,-0.00352602,183,-0.00460042,,,
1144,0.000402822,183,-0.0012623,,,
1145,-0.00120847,183,-0.00213499,,,
1146,-0.00111119,183,-0.00184827,,,
1147,-0.00264164,183,-0.00264164,,,
1148,-0.00576655,548,-0.00582967,,,
1149,0.00161972,183,-0.000454471,,,
1150,-0.000964389,183,-0.0011066,,,
1151,-0.00127611,1097,-0.00272081,,,
1152,-0.000362328,183,-0.000594509,,,
1153,-0.00149195,183,-0.00150026,,,
1154,-0.00060947,183,-0.00138345,,,
1155,-0.00207674,367,-0.00282293,,,
1156,0.00190604,183,-0.00217861,,,
1157,-0.00136766,1097,-0.00580691,,,
1158,0.0150037,548,-0.00527929,,,
1159,-0.000199002,183,-0.001671,,,
1160,-0.00276433,183,-0.0039103,,,
1161,-0.000236473,183,-0.000590768,,,
1162,-0.00768213,183,-0.00768213,,,
1163,-0.0102941,367,-0.010336,,,
1164,-0.020418,183,-0.020418,,,
1165,-0.00160355,183,-0.00237783,,,
1166,-0.000159216,183,-0.00153778,,,
1167,-0.000984594,183,-0.00218464,,,
1168,-0.000196024,183,-0.000372668,,,
1169,-0.00119005,183,-0.0035131,,,
1170,-0.000999435,183,-0.00131393,,,
1171,0.00142684,183,-0.000229409,,,
1172,0.00106055,183,-0.00143207,,,
1173,-0.00285823,183,-0.00318938,,,
1174,0.00810437,548,-0.000514017,,,
1175,0.000891035,183,-0.000294309,,,
1176,-0.00247228,183,-0.00266586,,,
1177,0.000119823,367,-0.00162854,,,
1178,0.00398441,183,0,,,
1179,-0.0243603,183,-0.0243603,,,
1180,-0.0204275,1097,-0.0207153,,,
1181,-0.00109898,183,-0.00116267,,,
1182,-0.00715695,367,-0.0080053,,,
1183,0.00158121,183,-0.000281054,,,
1184,-0.00102117,183,-0.00126085,,,
1185,-0.00298492,183,-0.00456473,,,
1186,-0.000626313,183,-0.000744422,,,
1187,0.00267978,183,-0.000345385,,,
1188,0.00380773,183,-0.00105721,,,
1189,0.00358592,183,-0.000238592,,,
1190,-0.0224066,183,-0.0224066,,,
1191,0.00249563,183,-0.00103972,,,
1192,-0.0126082,732,-0.0144776,,,
1193,0.00718135,367,-0.00149377,,,
1194,5.79E-05,183,-0.00217562,,,
1195,0.000522541,183,-0.00129522,,,
1196,0.00303877,183,-0.00115846,,,
1197,-0.000194258,367,-0.00288599,,,
1198,-0.00314442,183,-0.00316204,,,
1199,-0.00411743,183,-0.00411743,,,
1200,-0.00397382,183,-0.0054931,,,
1201,-0.00186767,183,-0.00215226,,,
1202,-0.0154247,913,-0.0178449,,,
1203,-0.00294944,183,-0.00534185,,,
1204,0.00124904,183,-0.00125235,,,
1205,-0.000186347,183,-0.00129821,,,
1206,-0.00876127,548,-0.00966525,,,
1207,-0.00735458,367,-0.00738749,,,
1208,-0.00116597,183,-0.00119324,,,
1209,-0.00202248,183,-0.0028525,,,
1210,0.00107769,183,-0.000478386,,,
1211,-0.00101876,183,-0.00103692,,,
1212,-0.00649836,183,-0.0103998,,,
1213,-0.0108337,183,-0.0121431,,,
1214,-0.00182498,183,-0.0018325,,,
1215,-0.0042504,367,-0.00727311,,,
1216,-0.00213066,183,-0.00317398,,,
1217,-0.00649488,183,-0.00691606,,,
1218,-0.00104325,183,-0.00104325,,,
1219,0.00644758,183,-0.00028251,,,
1220,-0.00406968,183,-0.00453416,,,
1221,-7.39E-05,183,-0.000946293,,,
1222,0.00128087,183,-0.000414874,,,
1223,0.000118768,183,-0.00169269,,,
1224,-0.00543084,183,-0.00624,,,
1225,0.00322758,183,-0.000130268,,,
1226,-0.00162987,367,-0.00223829,,,
1227,0.00236249,183,-0.000518041,,,
1228,-0.00131353,1097,-0.00447331,,,
1229,0.000806622,183,-0.00110703,,,
1230,0.00652735,1097,-0.0047421,,,
1231,-0.00131425,183,-0.00145488,,,
1232,-0.00194608,367,-0.00342968,,,
1233,0.00268494,183,-0.00193587,,,
1234,0.00670431,732,-0.00255173,,,
1235,0.00214187,548,-0.00160854,,,
1236,-0.00299725,732,-0.00652866,,,
1237,-0.00190895,1097,-0.00261398,,,
1238,0.00117785,183,-0.000723325,,,
1239,0.00184481,548,-0.0025105,,,
1240,0.00278215,183,-0.00108821,,,
1241,-0.0304286,1097,-0.0304286,,,
1242,0.00423267,367,-0.00368785,,,
1243,-0.0010905,183,-0.00383218,,,
1244,0.000933528,367,-0.00348478,,,
1245,0.00358468,183,0,,,
1246,-0.00505146,183,-0.00505146,,,
1247,0.00139382,183,-0.000289186,,,
1248,-0.00231299,183,-0.0025308,,,
1249,-0.00201512,183,-0.00985873,,,
1250,0.000977954,183,-0.000464362,,,
1251,0.0136034,1097,-0.00755087,,,
1252,0.00254972,183,-3.41E-05,,,
1253,0.0193223,548,-0.00190328,,,
1254,0.00499307,183,-0.000874403,,,
1255,-0.0021922,183,-0.00254555,,,
1256,0.00344002,183,-0.00054294,,,
1257,-0.000528453,183,-0.00104321,,,
1258,0.00240287,183,-0.000472492,,,
1259,-0.000908792,183,-0.00127459,,,
1260,0.000472866,183,-0.000162364,,,
1261,0.00293428,183,-0.000414006,,,
1262,-0.00489908,183,-0.00551063,,,
1263,0.00839776,548,-0.00132626,,,
1264,-0.00415983,183,-0.00544732,,,
1265,-0.00110134,1097,-0.00379849,,,
1266,0.0146861,913,-0.00293127,,,
1267,-0.00363015,183,-0.00430058,,,
1268,0.000884622,367,-0.00311882,,,
1269,0.000254851,183,-0.00109265,,,
1270,-0.000845407,183,-0.00249404,,,
1271,0.000988547,183,-0.000624658,,,
1272,2.71E-05,183,-0.00333379,,,
1273,-0.000448334,183,-0.00121501,,,
1274,0.00935948,183,-0.000282412,,,
1275,0.00131011,183,-0.000369676,,,
1276,-0.00807034,183,-0.00807034,,,
1277,-0.000271358,183,-0.00117283,,,
1278,-0.000371342,183,-0.000586189,,,
1279,0.00427175,732,-0.00205067,,,
1280,-0.00730645,183,-0.00775577,,,
1281,0.00773827,183,-0.00255833,,,
1282,-0.00308958,183,-0.00312436,,,
1283,-0.00994254,183,-0.00994254,,,
1284,-0.0188282,183,-0.0188282,,,
1285,-0.00290383,1097,-0.00487864,,,
1286,-0.00114816,183,-0.00240536,,,
1287,0.00362913,183,-0.000779051,,,
1288,-4.03E-06,1097,-0.00353227,,,
1289,0.00248692,183,-0.000789073,,,
1290,-0.000664198,183,-0.00104648,,,
1291,-0.0140334,732,-0.0141071,,,
1292,7.82E-05,183,-0.00200081,,,
1293,-0.00410393,183,-0.00427998,,,
1294,0.00158406,1097,-0.00163233,,,
1295,-0.00468056,1097,-0.00565084,,,
1296,-0.00236311,183,-0.0033424,,,
1297,0.000642483,183,-0.000836789,,,
1298,0.00617641,183,-0.000635671,,,
1299,0.000770593,183,-0.00258305,,,
1300,-0.000409905,367,-0.000473714,,,
